,CATEGORY,MKT_SEGMENT,KPI,EAN13_num,MARQUE,RECETTES,ORGANIC,WEIGHT_num,EMBALLAGE,GAMME,FORMAT,COMPTE,STD/PROMO,ITEM,CAM AN-1,DERNIER CAM,4 S 28/01/18,4 S 25/02/18,4 S 25/03/18,4 S 22/04/18,4 S 20/05/18,4 S 17/06/18,4 S 15/07/18,4 S 12/08/18,4 S 09/09/18,4 S 07/10/18,4 S 04/11/18,4 S 02/12/18,4 S 30/12/18,4 S 27/01/19,4 S 24/02/19,4 S 24/03/19,4 S 21/04/19,4 S 19/05/19,4 S 16/06/19,4 S 14/07/19,4 S 11/08/19,4 S 08/09/19,4 S 06/10/19,4 S 03/11/19,4 S 01/12/19,4 S 29/12/19,EAN13,WEIGHT,NIELSEN_DESCRIPTION,INITIAL_INDEX
19970,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Nb moy de Réfs,8001060035836,SACLA,PESTO VERD,0,290,POT,PESTO,PF,1CT,STD,8001060035836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8001060035836.0,290.0,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO VERD 1CT 290G * NON BIO,21428
19973,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Nb moy de Réfs,8000483300132,VICTORIA,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,8000483300132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8000483300132.0,190.0,SAUCES POUR FECULENTS POT VICTORIA PESTO PF PESTO VERD 1CT 190G * NON BIO,21432
20027,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Nb moy de Réfs,3337730908359,AUT MQ,PESTO RGE,0,100,TUB,PESTO,PF,1CT,STD,3337730908359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3337730908359.0,100.0,SAUCES POUR FECULENTS TUB AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 100G * NON BIO,21490
20028,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Nb moy de Réfs,3337730908380,AUT MQ,PESTO VERD,0,100,TUB,PESTO,PF,1CT,STD,3337730908380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3337730908380.0,100.0,SAUCES POUR FECULENTS TUB AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 100G * NON BIO,21491
20045,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Nb moy de Réfs,3038359005657,PANZANI,PESTO VERD,0,160,TUB,PESTO,PF,1CT,STD,3038359005657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3038359005657.0,160.0,POUR FECULENTS TUB PANZANI SA PANZANI PESTO PF PESTO VERD 1CT 160G * NON BIO,21514
20279,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3038359009204,PANZANI,PEST BASIL PARM,0,120,COUPELLE,PESTO,PF,1CT,STD,3038359009204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038359009204.0,120.0,COUPELLE PANZANI SA PANZANI PESTO PF PEST BASIL PARM 1CT 120G * NON BIO,21799
20280,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3038359009211,PANZANI,PESTO TOM SECHE,0,120,COUPELLE,PESTO,PF,1CT,STD,3038359009211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038359009211.0,120.0,COUPELLE PANZANI SA PANZANI PESTO PF PESTO TOM SECHE 1CT 120G * NON BIO,21800
20282,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3021690018899,ZAPETTI BUITONI,PESTO VERD,0,40,DOSE,PESTO,FI,3CT,STD,3021690018899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021690018899.0,40.0,FECULENTS DOSE ZAPETTI ZAPETTI BUITONI PESTO FI PESTO VERD 3CT 40G * NON BIO,21805
20285,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8076809542012,BARILLA,PESTO VERD,0,500,DOY PAC,PESTO,MF,1CT,STD,8076809542012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8076809542012.0,500.0,SAUCES POUR FECULENTS DOY PAC BARILLA PESTO MF PESTO VERD 1CT 500G * NON BIO,21811
20288,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3038352870207,PANZANI,PESTO VERD,0,1000,DOY PAC,PESTO,TGF,1CT,STD,3038352870207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038352870207.0,1000.0,FECULENTS DOY PAC PANZANI SA PANZANI PESTO TGF PESTO VERD 1CT 1000G * NON BIO,21818
20298,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3038359001611,PANZANI,PESTO RGE,0,265,FLA PLAS,PESTO,PF,1CT,STD,3038359001611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038359001611.0,265.0,POUR FECULENTS FLA PLAS PANZANI SA PANZANI PESTO PF PESTO RGE 1CT 265G * NON BIO,21835
20299,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3038359001604,PANZANI,PESTO VERD,0,265,FLA PLAS,PESTO,PF,1CT,STD,3038359001604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038359001604.0,265.0,FECULENTS FLA PLAS PANZANI SA PANZANI PESTO PF PESTO VERD 1CT 265G * NON BIO,21836
20728,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3760153840140,AUT MQ,PESTO MENTHE,0,80,POT,PESTO,FI,1CT,STD,3760153840140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760153840140.0,80.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO MENTHE 1CT 80G * NON BIO,22267
20729,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8003979000424,AUT MQ,PESTO VERD,0,80,POT,PESTO,FI,1CT,STD,8003979000424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8003979000424.0,80.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 80G * NON BIO,22268
20730,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3144550005157,AUT MQ,PESTO VERD,0,90,POT,PESTO,FI,1CT,STD,3144550005157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144550005157.0,90.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 90G * NON BIO,22269
20731,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,80409700,AUT MQ,PESTO VERD,0,90,POT,PESTO,FI,1CT,STD,0000080409700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80409700.0,90.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 90G * NON BIO,22270
20732,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3424150010165,AUT MQ,PESTO VERD,0,90,POT,PESTO,FI,1CT,STD,3424150010165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424150010165.0,90.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 90G * NON BIO,22271
20733,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8032584372015,AUT MQ,PESTO VERD,0,95,POT,PESTO,FI,1CT,STD,8032584372015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032584372015.0,95.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 95G * NON BIO,22272
20734,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8032680410178,AUT MQ,PESTO VERD,0,95,POT,PESTO,FI,1CT,STD,8032680410178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032680410178.0,95.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO FI PESTO VERD 1CT 95G * NON BIO,22273
20735,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3424150010585,AUT MQ,PESTO VERD,0,390,POT,PESTO,MF,1CT,STD,3424150010585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3424150010585.0,390.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO MF PESTO VERD 1CT 390G * NON BIO,22274
20736,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3337730004082,AUT MQ,PESTO VERD,0,400,POT,PESTO,MF,1CT,STD,3337730004082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3337730004082.0,400.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO MF PESTO VERD 1CT 400G * NON BIO,22275
20737,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3512680000029,AUT MQ,BASILIC,0,180,POT,PESTO,PF,1CT,STD,3512680000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3512680000029.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF BASILIC 1CT 180G * NON BIO,22276
20738,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3512680000371,AUT MQ,GENOVESE,0,180,POT,PESTO,PF,1CT,STD,3512680000371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3512680000371.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF GENOVESE 1CT 180G * NON BIO,22277
20739,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8005360001522,AUT MQ,GENOVESE,0,190,POT,PESTO,PF,1CT,STD,8005360001522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8005360001522.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF GENOVESE 1CT 190G * NON BIO,22278
20740,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8002960502206,AUT MQ,GENOVESE,0,200,POT,PESTO,PF,1CT,STD,8002960502206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8002960502206.0,200.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF GENOVESE 1CT 200G * NON BIO,22279
20741,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3017239003983,AUT MQ,OLIVES FACON PESTO ROSSO,0,190,POT,PESTO,PF,1CT,STD,3017239003983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017239003983.0,190.0,POT AUT FAB AUT MQ PESTO PF OLIVES FACON PESTO ROSSO 1CT 190G * NON BIO,22280
20742,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3017239003976,AUT MQ,OLIVES FACON PESTO VERT,0,180,POT,PESTO,PF,1CT,STD,3017239003976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017239003976.0,180.0,FECULENTS POT AUT FAB AUT MQ PESTO PF OLIVES FACON PESTO VERT 1CT 180G * NON BIO,22281
20743,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3760014294785,AUT MQ,PEST ARTIC,0,180,POT,PESTO,PF,1CT,STD,3760014294785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760014294785.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PEST ARTIC 1CT 180G * NON BIO,22282
20744,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3662902000075,AUT MQ,PEST BASIL PARM,0,135,POT,PESTO,PF,1CT,STD,3662902000075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3662902000075.0,135.0,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PEST BASIL PARM 1CT 135G * NON BIO,22283
20745,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3760014294532,AUT MQ,PESTO A LA TRUFFE,0,180,POT,PESTO,PF,1CT,STD,3760014294532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760014294532.0,180.0,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO A LA TRUFFE 1CT 180G * NON BIO,22284
20746,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3760072490235,AUT MQ,PESTO AIL OURS,0,180,POT,PESTO,PF,1CT,STD,3760072490235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760072490235.0,180.0,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO AIL OURS 1CT 180G * NON BIO,22285
20747,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3770002165256,AUT MQ,PESTO AU BASILIC DE GENES AOP,0,180,POT,PESTO,PF,1CT,STD,3770002165256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3770002165256.0,180.0,POT AUT FAB AUT MQ PESTO PF PESTO AU BASILIC DE GENES AOP 1CT 180G * NON BIO,22286
20748,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3760014294693,AUT MQ,PESTO BALSAMIQUE,0,180,POT,PESTO,PF,1CT,STD,3760014294693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760014294693.0,180.0,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO BALSAMIQUE 1CT 180G * NON BIO,22287
20749,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8032505411021,AUT MQ,PESTO GENOVESE BASIL,0,180,POT,PESTO,PF,1CT,STD,8032505411021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032505411021.0,180.0,FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO GENOVESE BASIL 1CT 180G * NON BIO,22288
20750,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8001770061033,AUT MQ,PESTO OLIV,0,190,POT,PESTO,PF,1CT,STD,8001770061033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001770061033.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO OLIV 1CT 190G * NON BIO,22289
20751,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8001770060906,AUT MQ,PESTO OLIV,0,190,POT,PESTO,PF,1CT,STD,8001770060906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001770060906.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO OLIV 1CT 190G * NON BIO,22290
20752,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3760014294709,AUT MQ,PESTO PIMENTE,0,180,POT,PESTO,PF,1CT,STD,3760014294709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760014294709.0,180.0,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO PIMENTE 1CT 180G * NON BIO,22291
20753,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8008745021771,AUT MQ,PESTO RGE,0,125,POT,PESTO,PF,1CT,STD,8008745021771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8008745021771.0,125.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 125G * NON BIO,22292
20754,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3760172955283,AUT MQ,PESTO RGE,0,130,POT,PESTO,PF,1CT,STD,3760172955283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760172955283.0,130.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 130G * NON BIO,22293
20755,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8001010024330,AUT MQ,PESTO RGE,0,135,POT,PESTO,PF,1CT,STD,8001010024330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001010024330.0,135.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 135G * NON BIO,22294
20756,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,80280651,AUT MQ,PESTO RGE,0,170,POT,PESTO,PF,1CT,STD,0000080280651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80280651.0,170.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 170G * NON BIO,22295
20757,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8032615270440,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,8032615270440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032615270440.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,22296
20758,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3446000004018,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,3446000004018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446000004018.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,22297
20759,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8003979002091,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,8003979002091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8003979002091.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,22298
20760,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3760014294525,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,3760014294525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760014294525.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,22299
20761,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,8013945930372,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,8013945930372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8013945930372.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,22300
20762,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3700463718029,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,3700463718029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700463718029.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,22301
20763,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Linéaire moyen en cm,3302768000443,AUT MQ,PESTO RGE,0,180,POT,PESTO,PF,1CT,STD,3302768000443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3302768000443.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 180G * NON BIO,22302
